cust_id,cust name,policy number,DOA,DOB,sex,region,charges
936137,Vinayak Das,92432506289143 ,26/08/1996,11/5/1950,male,northwest,19442.3535
238335,Vidya Reddy,97380236506273 ,19/04/1996,29/07/1953,female,southwest,20177.67113
963163,Uday Sharma,98723094885431 ,12/8/1990,7/1/1982,female,southeast,4151.0287
276386,Rohan Jain,92286361205258 ,6/9/1979,30/04/1976,male,northeast,11944.59435
272766,Shashank Singh,93913071304327 ,12/9/1999,4/4/1978,female,northwest,7749.1564
603311,Manish Kumar,99934148787427 ,10/7/1969,2/9/1982,male,southwest,8444.474
898993,Karan Kumar,92772066241368 ,14/10/1973,19/01/1979,female,southwest,1737.376
496475,Suman Mehta,99804966780972 ,8/8/1950,28/11/1995,male,southeast,42124.5153
569456,Ananya Chauhan,95666661966422 ,17/07/1992,27/11/1985,male,southeast,8124.4084
421161,Mohan Kumar,96746447180260 ,9/2/1966,17/05/1975,female,southwest,34838.873
788746,Ananya Chauhan,99777786730052 ,28/08/1980,12/5/1954,male,northeast,9722.7695
677551,Ishaan Kapoor,94453529452562 ,7/8/1966,30/08/1990,male,northwest,8835.26495
440947,Jaya Patel,90702838274617 ,5/10/1972,9/11/1985,male,northeast,10435.06525
335458,Suman Mehta,95264540761200 ,7/6/1950,3/8/1996,female,northwest,7421.19455
510326,Ankit Chauhan,91303333430635 ,5/3/1974,1/2/1982,male,northeast,4667.60765
738017,Vikas Verma,93429923186418 ,26/03/1965,31/10/1992,male,northwest,4894.7533
334166,Sangita Das,90104818868169 ,23/09/1951,11/12/1982,female,northeast,24671.66334
899299,Ishaan Sharma,93857546008703 ,11/8/1989,22/12/1958,male,southwest,35491.64
934749,Tanya Joshi,95247994047184 ,1/3/1968,26/12/1955,male,northeast,11566.30055
381071,Karan Gupta,96756921160354 ,24/02/1972,3/3/1983,male,southwest,2866.091
191288,Manish Patel,93111932538894 ,7/7/1978,1/10/1998,male,northeast,6600.20595
109570,Akanksha Singh,99435514539810 ,7/9/1976,27/07/1965,female,southeast,3561.8889
252906,Neelam Yadav,99764402554976 ,29/10/1981,3/1/2000,male,northwest,42760.5022
853722,Santosh Sharma,96782165745711 ,14/09/1999,2/12/1956,female,southwest,47928.03
922996,Pranav Singh,90525486869837 ,18/10/1958,9/10/1979,male,southwest,9144.565
473957,Uday Sharma,91359380355207 ,11/1/1951,28/03/1954,female,northeast,48517.56315
870857,Ajay Sharma,91754711889482 ,11/4/1990,12/12/1958,male,northwest,24393.6224
213990,Amit Kumar,92219124981543 ,14/08/1998,26/01/1976,female,northwest,13429.0354
752310,Riya Desai,96905356307662 ,5/12/1951,1/10/1987,female,northeast,11658.37915
210282,Neelam Yadav,99561050716726 ,13/05/1981,9/2/1952,female,northeast,19144.57652
307154,Maya Patel,93657351925814 ,13/04/1999,29/08/1984,male,southwest,13822.803
743772,Amit Kumar,91727653753255 ,27/07/1970,26/09/1972,male,southeast,12142.5786
235889,Ankit Chauhan,95887907978091 ,24/03/1994,19/05/1980,male,northwest,13937.6665
362594,Lakshmi Sharma,93696230163847 ,5/2/1987,10/9/1973,male,northeast,41919.097
155085,Disha Gupta,98825128195491 ,13/09/1999,1/10/1968,female,southeast,8232.6388
902389,Neelam Yadav,92726666792984 ,14/06/1979,14/04/1975,female,southwest,18955.22017
323109,Sneha Iyer,95616194324603 ,27/05/1955,22/08/1965,male,northwest,13352.0998
733461,Ananya Patel,91732077946848 ,14/06/1965,4/9/1950,female,northeast,13217.0945
549872,Tanvi Desai,92291019244856 ,19/11/1959,17/07/1993,male,northeast,13981.85035
956431,Dhruv Mehta,94493490915328 ,1/5/1950,1/7/1967,female,southeast,10977.2063
960575,Harshita Verma,94996849204950 ,18/05/1981,13/04/1997,female,southeast,6184.2994
526033,Ayush Verma,98249229634577 ,12/10/1996,9/10/1974,male,southeast,4889.9995
660031,Kirti Singh,95901513854817 ,21/12/1988,15/04/1976,male,northeast,8334.45755
370832,Neelam Yadav,99340973058799 ,16/08/1971,7/2/1997,female,southeast,5478.0368
791189,Karan Gupta,91330369639368 ,4/12/1958,25/08/2000,male,northwest,1635.73365
501793,Gaurav Joshi,95773934368069 ,29/08/1960,15/04/1987,female,northwest,11830.6072
319379,Ananya Chauhan,94309616805555 ,23/03/1973,8/9/1986,female,southwest,8932.084
104483,Sarika Reddy,91834582150608 ,30/07/1994,15/09/1989,female,southwest,3554.203
260881,Harshita Verma,96640933907920 ,4/9/1980,22/12/1988,male,northeast,12404.8791
111369,Amit Kumar,92617889851333 ,7/1/1994,27/03/1957,female,southeast,14133.03775
836394,Rohan Jain,98706036599635 ,13/12/2000,17/05/1976,male,southwest,24603.04837
724819,Sandeep Verma,94872426767821 ,28/06/1984,28/02/1986,male,southeast,8944.1151
932901,Shikha Gupta,91906778481921 ,19/06/1978,19/03/1967,male,northwest,9620.3307
937089,Harshita Singh,90071557228843 ,15/02/1991,14/07/1977,male,southeast,1837.2819
193395,Maya Singh,95614399423715 ,22/01/1955,29/11/1992,female,southeast,1607.5101
807203,Neelam Sharma,98867946852108 ,27/05/1975,17/04/1969,female,northeast,10043.249
101629,Pranav Singh,95711320260505 ,24/09/1992,5/4/1987,male,southwest,4751.07
408725,Jaya Patel,91736784332952 ,1/2/1961,1/11/1966,female,southwest,13844.506
697992,Kirti Mishra,91186770596522 ,23/12/1991,11/1/1969,female,southwest,2597.779
861391,Pooja Agarwal,96072986984339 ,25/04/1954,13/08/1963,female,southeast,3180.5101
664135,Sandeep Verma,95632779036495 ,8/1/1969,29/04/1950,female,northeast,9778.3472
537792,Dhruv Shah,93903805428820 ,16/03/1984,1/11/1979,female,northeast,13430.265
430083,Aditi Jain,99630322255233 ,18/08/1969,4/3/1998,female,northwest,8017.06115
619088,Pranav Singh,93678253909761 ,22/07/1954,14/07/1952,male,northwest,8116.26885
853967,Sangita Das,93268940060326 ,15/10/1986,24/03/1991,male,northeast,3481.868
223121,Riya Desai,92453745431483 ,9/4/1975,11/1/1958,female,northwest,13415.0381
198835,Rahul Sharma,92215742182015 ,11/12/1975,23/04/1977,female,northeast,12029.2867
120657,Krishna Rao,95239269855405 ,15/03/1968,2/2/1957,female,northeast,7639.41745
414674,Yogesh Mehta,90407585312704 ,30/10/1975,8/9/1997,male,southwest,36085.219
370520,Uday Sharma,94593827317982 ,7/10/1950,4/5/1952,male,southeast,1391.5287
808862,Himanshu Verma,97212022803247 ,7/8/1981,30/06/1992,female,northwest,18033.9679
106211,Kirti Singh,94305250017440 ,29/06/1970,9/3/1996,female,northeast,21659.9301
385627,Tanvi Desai,92760017332480 ,16/09/1961,16/01/1964,male,southeast,38126.2465
263623,Rahul Sharma,91182501377122 ,22/06/1969,28/12/1989,female,northwest,16455.70785
983052,Mohan Kumar,91531261699447 ,8/7/1960,6/2/1964,male,southeast,27000.98473
719458,Sachin Kumar,90368842430500 ,11/12/1956,26/05/1983,female,northeast,15006.57945
125838,Anushka Singh,93082268440043 ,19/07/1973,2/6/1964,male,northeast,42303.69215
343976,Vishal Kapoor,90886876232757 ,11/2/1976,2/6/1970,male,southeast,20781.48892
854508,Gaurav Singh,99798441359317 ,23/04/1993,29/02/1992,female,southeast,5846.9176
869913,Ayush Mehta,91571109866164 ,11/2/1976,20/02/1984,male,northeast,8302.53565
916175,Amit Kumar,96844580175888 ,2/2/1962,2/6/1950,male,southwest,1261.859
437332,Karan Kumar,91632218115907 ,28/03/1958,25/10/1986,female,southeast,11856.4115
385952,Neelam Sharma,93346862448926 ,13/05/1990,1/3/1991,male,northwest,30284.64294
867144,Amit Kumar,95900763889594 ,28/04/1963,5/11/1960,female,northwest,3176.8159
774378,Harshita Verma,95156493795009 ,12/8/1961,13/12/1994,female,northwest,4618.0799
680954,Sakshi Patel,90996423923151 ,17/01/1969,29/12/1985,male,northeast,10736.87075
541353,Deepika Iyer,94669008833547 ,2/5/1956,27/04/1979,female,northwest,2138.0707
350120,Vishal Kapoor,99025770161936 ,8/11/1968,2/3/1965,male,northeast,8964.06055
660737,Karan Gupta,94499592954625 ,9/10/1977,27/02/1968,male,northeast,9290.1395
426439,Anushka Jain,93663294870551 ,10/3/1952,8/10/1956,female,northeast,9411.005
229435,Himanshu Patel,92137104673746 ,9/7/1963,28/07/1984,male,northwest,7526.70645
956468,Shikha Gupta,97051572476464 ,16/01/1954,24/11/1950,female,southwest,8522.003
886513,Lakshmi Sharma,99715518091429 ,5/2/1990,25/12/1978,male,southeast,16586.49771
633832,Pranav Singh,94688498084925 ,17/03/1989,23/07/1981,male,southwest,14988.432
949426,Shikha Gupta,94283252562988 ,26/01/1994,14/08/1999,female,southeast,1631.6683
852677,Lakshmi Iyer,97022539422308 ,28/04/1977,23/08/1986,female,southwest,9264.797
677289,Ananya Chauhan,90184049619559 ,27/02/1988,8/2/1954,male,southeast,8083.9198
778746,Rajesh Gupta,98098126852563 ,20/07/1987,27/02/1967,female,northwest,14692.66935
427784,Jaya Sharma,98147364492750 ,15/04/1996,8/11/1996,male,northwest,10269.46
897685,Sandeep Verma,97397977832895 ,10/10/1964,25/01/1962,male,southwest,3260.199
419139,Neha Sharma,96010166423949 ,13/10/1994,25/01/1984,female,northeast,11396.9002
982904,Lakshmi Iyer,97137719479959 ,6/11/1955,11/7/1981,female,southeast,4185.0979
125405,Ananya Chauhan,96555377951100 ,2/4/1990,15/10/1963,female,southwest,8539.671
285550,Maya Singh,91306221419289 ,18/04/1977,24/05/1955,male,southeast,6652.5288
773762,Lakshmi Sharma,92210262590895 ,9/6/1956,22/10/1960,male,southeast,4074.4537
641718,Lakshmi Iyer,95441206585952 ,15/05/1993,31/08/1951,male,northwest,1621.3402
807608,Sneha Iyer,91737262708338 ,21/06/1985,19/05/1989,female,northeast,19594.80965
280998,Nisha Reddy,98431836229392 ,3/6/1972,7/3/1992,female,northeast,14455.64405
499646,Sakshi Patel,93673435562011 ,9/4/1992,8/3/1970,male,southwest,5080.096
167265,Yogesh Mehta,98029818801003 ,1/1/1978,12/10/1954,female,northwest,2134.9015
466685,Akanksha Singh,94070598904597 ,30/11/1951,5/1/1959,female,southeast,7345.7266
822620,Shivam Trivedi,93250664482940 ,28/04/1953,7/11/1988,male,southeast,9140.951
361194,Vishal Kapoor,96488471678406 ,23/10/1998,6/9/2000,female,southwest,18608.262
609137,Disha Gupta,92193038383082 ,1/8/1974,28/08/1965,male,southeast,14418.2804
580312,Amit Sharma,93846138708847 ,5/1/1988,12/1/1958,female,northwest,28950.4692
452922,Himanshu Verma,94893123985942 ,20/10/1982,16/04/1998,male,southeast,46889.2612
276780,Jaya Sharma,93393249807180 ,22/10/1975,8/10/1956,male,southeast,46599.1084
265148,Disha Trivedi,99731645090375 ,14/03/1961,28/04/1996,male,northeast,39125.33225
844410,Krishna Chauhan,96263107184348 ,12/1/1976,14/03/1955,male,northeast,2727.3951
889688,Varun Gupta,92625132616927 ,4/7/1953,23/08/1996,male,southwest,8968.33
908225,Harshita Singh,96608809659392 ,23/04/1981,2/9/1957,male,southeast,9788.8659
492425,Shalini Patel,97751562020579 ,17/08/1989,15/11/1986,female,northeast,6555.07035
226905,Harshita Singh,90132405706447 ,18/03/1978,13/07/1950,female,northeast,7323.734819
774822,Suman Mehta,99400698889706 ,17/05/1973,1/6/1978,female,northeast,3167.45585
796690,Disha Trivedi,99925652027110 ,10/7/1977,16/04/1979,female,northwest,18804.7524
793124,Ajay Kumar,98486501415958 ,23/11/1956,12/2/1951,male,southwest,23082.95533
742699,Amit Kumar,90223228699250 ,8/8/1952,16/07/1982,female,northwest,4906.40965
937600,Himanshu Verma,94045169237817 ,3/4/1991,5/6/1964,male,southwest,5969.723
626212,Neha Sharma,99499248044042 ,5/6/1985,8/3/1972,female,southwest,12638.195
705523,Nisha Reddy,97315254406416 ,20/06/1964,4/4/1972,male,northwest,4243.59005
722298,Arjun Desai,92193679440247 ,25/01/1991,23/08/1979,male,southeast,13919.8229
229364,Akanksha Singh,96234724244083 ,11/9/1999,12/7/1996,male,northeast,2254.7967
709963,Dhruv Mehta,96789242832039 ,28/12/1977,1/1/1957,male,southwest,5926.846
634268,Ishaan Sharma,99825255533179 ,4/7/1980,2/3/1977,female,southeast,12592.5345
424889,Tanvi Desai,97200502633545 ,30/01/1956,8/8/1975,male,northeast,2897.3235
651799,Nisha Reddy,95990515639009 ,9/8/1985,28/01/1980,female,northwest,4738.2682
820473,Srinivasan Kumar,91362953319393 ,8/10/1951,23/02/1966,female,southwest,37079.372
698666,Ishaan Kapoor,96922954045386 ,17/05/1975,24/09/1969,male,southeast,1149.3959
176232,Suman Mehta,92578847229048 ,23/09/1996,15/05/1957,female,southeast,28287.89766
588375,Akanksha Patel,94362409991247 ,2/2/1997,29/01/1983,male,northwest,26109.32905
776807,Pradeep Verma,96812521724795 ,3/7/1983,8/7/1971,female,southwest,7345.084
235577,Mohan Kumar,90874230152176 ,27/04/1992,27/06/1987,male,northeast,12730.9996
207897,Tanya Joshi,96812142850406 ,30/11/1983,25/07/1982,female,northwest,11454.0215
528909,Shivam Trivedi,98839891079282 ,28/03/1979,27/08/1988,female,southwest,5910.944
724323,Uma Patel,99848786099380 ,17/04/1980,4/4/1961,male,southwest,4762.329
505322,Lakshmi Sharma,91478628824402 ,20/08/1998,5/1/1963,male,southwest,7512.267
719829,Aditi Jain,94278174997214 ,1/6/1991,6/4/1980,male,northwest,4032.2407
901896,Lakshmi Sharma,93262608254629 ,1/12/1973,7/11/1968,male,southwest,1969.614
891258,Ishaan Sharma,97258074206416 ,30/07/1959,6/11/1997,male,northwest,1769.53165
284201,Karan Gupta,92487945844449 ,23/08/1971,10/7/1997,male,southeast,4686.3887
834576,Sangita Das,90585927152360 ,6/8/1956,11/7/1983,male,southwest,21797.0004
461484,Amit Sharma,93573512689607 ,19/01/1962,23/01/1965,female,southeast,11881.9696
825375,Amit Kumar,92247700991471 ,18/09/1992,23/05/1993,female,northwest,11840.77505
779056,Nisha Reddy,96055622427143 ,31/10/2000,16/10/1953,male,southwest,10601.412
781854,Pradeep Verma,98660341574685 ,2/4/1974,2/2/1983,female,southeast,7682.67
312510,Ankit Chauhan,90598854892663 ,2/9/1991,19/09/1973,female,southeast,10381.4787
617978,Deepika Iyer,95313722365627 ,23/05/1994,3/10/1952,male,southwest,22144.032
512439,Kirti Singh,96805902622205 ,3/4/1985,23/04/1997,female,northeast,15230.32405
167241,Dhruv Mehta,96337243293051 ,5/6/1998,31/10/1981,male,northeast,11165.41765
911582,Harshita Singh,90241891273558 ,22/09/1958,9/9/1975,male,northwest,1632.03625
136054,Akanksha Patel,97005909606661 ,23/03/1973,31/01/1989,female,southeast,19521.9682
545145,Roshni Mehta,91489013183418 ,19/03/1967,21/02/1991,female,southwest,13224.693
378875,Vidya Reddy,95673291358195 ,5/5/1988,24/07/1971,female,northwest,12643.3778
993462,Himanshu Patel,95285310414934 ,29/11/1996,26/09/1975,female,northeast,23288.9284
454799,Ajay Sharma,98221268349262 ,4/9/1954,5/8/1995,female,southeast,2201.0971
467871,Maya Singh,95053860050828 ,23/08/1989,30/09/1983,male,southeast,2497.0383
292422,Uday Sharma,96807825128039 ,5/12/1988,29/03/1969,female,northeast,2203.47185
536900,Karan Kumar,98591374716911 ,26/05/1970,17/07/1974,female,southwest,1744.465
330604,Ankit Jain,98048073507263 ,10/1/1984,15/12/1996,female,northeast,20878.78443
969180,Arjun Desai,93692338058475 ,24/04/1984,19/01/1997,male,southwest,25382.297
397140,Shikha Gupta,94294690224967 ,1/3/1991,25/05/1968,male,northwest,28868.6639
403092,Aruna Reddy,97866272143720 ,2/1/1987,9/1/1979,male,northeast,35147.52848
588392,Kirti Singh,93296248938177 ,8/6/1954,14/01/1989,male,northwest,2534.39375
118850,Shikha Gupta,99658026023766 ,19/10/1999,12/4/1973,male,southeast,1534.3045
536285,Roshni Mehta,93401412350911 ,23/04/1976,8/3/1964,male,southeast,1824.2854
600839,Ayush Verma,96082536821207 ,20/04/1992,17/11/1984,male,northwest,15555.18875
295059,Swati Singh,92954944460587 ,22/03/1993,24/04/1982,male,southeast,9304.7019
396257,Karan Kumar,95760688005745 ,6/12/1963,3/12/1968,female,southeast,1622.1885
292197,Disha Gupta,99173285528953 ,1/7/1996,10/4/1957,female,southwest,9880.068
295443,Roshni Mehta,92941311505765 ,29/07/1975,2/5/1978,male,southwest,9563.029
847137,Lakshmi Sharma,97196969673658 ,6/5/1959,27/02/1954,female,northeast,4347.02335
786036,Neha Sharma,91874237930266 ,15/09/1991,18/12/1956,female,northwest,12475.3513
208311,Amit Sharma,95966806861401 ,31/01/1953,31/05/1987,male,southwest,1253.936
919756,Rajesh Gupta,90067557616894 ,13/02/1951,23/11/1982,female,southeast,48885.13561
148563,Ishaan Kapoor,94386280816452 ,30/05/1987,21/10/1988,male,northwest,10461.9794
708719,Shalini Patel,91186850651874 ,29/11/1984,22/01/1993,female,southwest,1748.774
927438,Akanksha Patel,99232130339863 ,6/11/1982,8/4/1973,female,southeast,24513.09126
187353,Aditi Jain,99898314089792 ,26/01/1976,30/03/1992,female,northeast,2196.4732
335887,Ayush Mehta,96753425742263 ,7/5/1955,13/03/1996,male,southwest,12574.049
460393,Lakshmi Iyer,97035398954642 ,20/01/1995,19/03/1956,male,southwest,17942.106
689386,Neelam Yadav,98624617461520 ,9/5/1996,7/6/1978,male,northeast,1967.0227
948139,Krishna Chauhan,98860927741533 ,25/08/1956,18/04/1951,female,southwest,4931.647
235838,Sakshi Patel,95363880000242 ,20/03/1955,2/12/1981,male,southwest,8027.968
813771,Maya Patel,94753165381725 ,7/1/1965,5/9/1983,female,southeast,8211.1002
942945,Dhruv Mehta,92932526657023 ,10/8/1995,20/11/1964,female,southwest,13470.86
585927,Sachin Kumar,98029675917428 ,6/11/1995,17/01/1984,male,southwest,36197.699
718181,Gaurav Singh,94454705894457 ,27/09/1969,24/02/1964,male,northeast,6837.3687
500582,Neelam Yadav,91649130831206 ,23/05/1968,4/10/1984,male,southeast,22218.1149
895322,Sakshi Patel,91978609319801 ,30/06/1980,20/03/1999,male,southeast,32548.3405
962992,Akanksha Singh,91521708120213 ,28/03/1963,16/08/1999,female,southeast,5974.3847
427388,Neha Verma,92833343456756 ,26/06/1997,5/8/1997,male,northwest,6796.86325
841415,Sameer Singh,96133356487605 ,7/6/1992,4/7/1963,male,northwest,2643.2685
190145,Sneha Iyer,99210593790313 ,21/01/1980,21/11/1977,male,northwest,3077.0955
815358,Kirti Mishra,91037926822214 ,5/9/1951,3/7/1955,female,northeast,3044.2133
267791,Disha Gupta,90925558865109 ,3/11/1989,29/05/1979,female,southwest,11455.28
672714,Yogesh Mehta,98688820226963 ,1/5/1979,27/03/1977,male,northeast,11763.0009
946720,Varun Gupta,98628208844662 ,5/9/1985,4/8/1961,male,southeast,2498.4144
252313,Roshni Mehta,95072282455999 ,1/7/1957,2/6/1951,male,northeast,9361.3268
149448,Karan Gupta,96158278221824 ,4/1/1960,8/1/1965,male,southwest,1256.299
369488,Harshita Verma,98449353506978 ,7/4/1986,8/6/1986,male,southwest,21082.16
716746,Ankit Jain,91150887978921 ,24/03/1994,13/07/1969,male,southwest,11362.755
791909,Kirti Singh,93751239568574 ,27/11/1961,12/11/1955,male,southeast,27724.28875
878378,Maya Singh,96026231303153 ,19/07/1993,31/10/1977,male,northwest,8413.46305
360129,Disha Trivedi,97390709045692 ,28/10/2000,25/10/1957,female,southwest,5240.765
200795,Pradeep Verma,91392927124968 ,1/8/1960,21/02/1966,male,northeast,3857.75925
273566,Gaurav Singh,90559356537766 ,25/08/1955,10/9/1970,female,northeast,25656.57526
288156,Tanya Joshi,90373282089706 ,26/09/1957,8/9/1979,female,southeast,3994.1778
702859,Kirti Singh,99881109834021 ,7/12/1984,20/05/1977,female,northeast,9866.30485
230386,Manish Patel,91540047699914 ,18/02/1982,10/10/1957,female,southeast,5397.6167
250528,Riya Desai,93925589850772 ,11/6/1951,6/8/1956,male,southeast,38245.59327
600432,Uday Sharma,91424710398327 ,23/06/1992,28/03/1987,female,southeast,11482.63485
588960,Ankit Chauhan,95770469978545 ,26/07/1979,11/6/1980,female,northwest,24059.68019
699778,Lakshmi Sharma,99729093533314 ,7/10/1993,15/02/1993,female,southwest,9861.025
134767,Amit Kumar,93628181389175 ,7/11/1980,25/08/1988,male,northeast,8342.90875
170250,Ankit Jain,98397559381000 ,27/09/1965,19/10/1969,male,northeast,1708.0014
671770,Himanshu Verma,93337265092744 ,15/03/1961,22/04/1970,male,southeast,48675.5177
957855,Uday Sharma,92532903488207 ,19/08/1983,31/01/1994,female,northeast,14043.4767
263661,Kirti Mishra,92126897340855 ,13/11/1995,17/12/1964,male,southeast,12925.886
929429,Karan Gupta,98753475863488 ,5/4/1986,14/08/1993,male,southeast,19214.70553
